time,year,month,mei,ONI,PDO,NPGO,NOI,NPH area,SST_box 0-75km 33N,SST_box 0-75km 39N,SST_box 0-75km 45N,SST_box 75-150km 33N,SST_box 75-150km 39N,SST_box 75-150km 45N,CHL_box 0-75km 33N,CHL_box 0-75km 39N,CHL_box 0-75km 45N,BEUTI 33N,BEUTI 39N,BEUTI 45N,CUTI 33N,CUTI 39N,CUTI 45N,DO 80-80 @50m,DO 80-80 @150m,DO 93.3-30 @50m,DO 93.3-30 @150m,DO 93.3-110 @50m,DO 93.3-110 @150m,DO NH05 @50m,DO NH05 @150m,DO NH25 @50m,DO NH25 @150m
1953-02-01,1953.0,2.0,NA,0.6000000238418579,-0.07000000029802322,0.7479715943336487,7.613999843597412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.84,3.09,5.24,2.43,NA,NA,NA,NA,NA,NA
1953-03-01,1953.0,3.0,NA,0.6299999952316284,-1.1200000047683716,1.2173324823379517,2.5950000286102295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.15,3.94,4.64,2.12,NA,NA,NA,NA,NA,NA
1953-04-01,1953.0,4.0,NA,0.6600000262260437,0.05000000074505806,1.2502003908157349,-0.9520000219345093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13,3.2,3.64,1.89,NA,NA,NA,NA,NA,NA
1953-05-01,1953.0,5.0,NA,0.75,0.4300000071525574,1.2707072496414185,-0.6309999823570251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31,2.22,NA,NA,NA,NA,NA,NA
1953-06-01,1953.0,6.0,NA,0.7699999809265137,0.28999999165534973,1.0567280054092407,1.6820000410079956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37,3.89,NA,NA,NA,NA,NA,NA,NA,NA
1953-07-01,1953.0,7.0,NA,0.75,0.7400000095367432,1.0407541990280151,0.1850000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98,3.99,NA,NA,NA,NA,NA,NA,NA,NA
1953-08-01,1953.0,8.0,NA,0.7300000190734863,0.05000000074505806,0.6189013719558716,0.19699999690055847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88,2.31,NA,NA,NA,NA,NA,NA,NA,NA
1953-09-01,1953.0,9.0,NA,0.7799999713897705,-0.6299999952316284,0.2907310128211975,-0.7210000157356262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-10-01,1953.0,10.0,NA,0.8399999737739563,-1.090000033378601,1.0815173387527466,1.6690000295639038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-11-01,1953.0,11.0,NA,0.8399999737739563,-0.029999999329447746,2.0496203899383545,-0.8529999852180481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-12-01,1953.0,12.0,NA,0.8100000023841858,0.07000000029802322,1.4189549684524536,6.0269999504089355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-01-01,1954.0,1.0,NA,0.7599999904632568,-1.3200000524520874,1.0939573049545288,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-02-01,1954.0,2.0,NA,0.4699999988079071,-1.6100000143051147,1.156514048576355,1.1009999513626099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-03-01,1954.0,3.0,NA,-0.05000000074505806,-0.5199999809265137,0.07937342673540115,-1.3040000200271606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-04-01,1954.0,4.0,NA,-0.4099999964237213,-1.3300000429153442,-0.37253308296203613,0.7609999775886536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-05-01,1954.0,5.0,NA,-0.5400000214576721,0.009999999776482582,-0.1640402227640152,-1.1729999780654907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-06-01,1954.0,6.0,NA,-0.5,0.9700000286102295,0.17838068306446075,0.49799999594688416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-07-01,1954.0,7.0,NA,-0.6399999856948853,0.4300000071525574,-0.03520340472459793,0.40299999713897705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-08-01,1954.0,8.0,NA,-0.8399999737739563,0.07999999821186066,-0.13153746724128723,1.8990000486373901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-09-01,1954.0,9.0,NA,-0.8999999761581421,-0.9399999976158142,-0.2628032863140106,1.2419999837875366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-10-01,1954.0,10.0,NA,-0.7699999809265137,0.5199999809265137,0.18381240963935852,0.0729999989271164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-11-01,1954.0,11.0,NA,-0.7300000190734863,0.7200000286102295,0.35474005341529846,-0.25999999046325684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-12-01,1954.0,12.0,NA,-0.6600000262260437,-0.5,0.40412548184394836,0.949999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-01-01,1955.0,1.0,NA,-0.6800000071525574,0.20000000298023224,0.32620733976364136,2.308000087738037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-02-01,1955.0,2.0,NA,-0.6200000047683716,-1.5199999809265137,-0.24927549064159393,7.4730000495910645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-03-01,1955.0,3.0,NA,-0.6899999976158142,-1.2599999904632568,-0.2159785032272339,4.5960001945495605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-04-01,1955.0,4.0,NA,-0.800000011920929,-1.9700000286102295,0.040713198482990265,1.6299999952316284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.09,3.17,3.24,2.0,NA,NA,NA,NA,NA,NA
1955-05-01,1955.0,5.0,NA,-0.7900000214576721,-1.2100000381469727,0.2614104449748993,3.861999988555908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-06-01,1955.0,6.0,NA,-0.7200000286102295,-2.440000057220459,-0.01589413359761238,1.871000051498413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23,2.94,NA,NA,NA,NA,NA,NA,NA,NA
